task_id,read,update,scan,insert,mysql_back_log,mysql_key_buffer_size,mysql_max_connections,mysql_innodb_buffer_pool_size,mysql_max_connect_errors,mysql_open_files_limit,mysql_table_open_cache,mysql_max_allowed_packet,mysql_binlog_cache_size,mysql_max_heap_table_size,mysql_tmp_table_size,mysql_read_buffer_size,mysql_read_rnd_buffer_size,mysql_sort_buffer_size,mysql_join_buffer_size,mysql_thread_cache_size,mysql_ft_min_word_len,mysql_transaction_isolation,mysql_innodb_open_files,mysql_innodb_write_io_threads,mysql_innodb_read_io_threads,mysql_innodb_log_buffer_size,mysql_innodb_log_file_size,mysql_innodb_log_files_in_group,mysql_innodb_lock_wait_timeout,mysql_innodb_flush_log_at_trx_commit,mysql_resource,mysql_replicas,mysql_global_status_binlog_cache_use,mysql_global_status_connections,mysql_global_status_created_tmp_tables,mysql_global_status_error_log_buffered_bytes,mysql_global_status_innodb_buffer_pool_read_requests,mysql_global_status_innodb_buffer_pool_reads,mysql_global_status_innodb_buffer_pool_write_requests,mysql_global_status_innodb_data_fsyncs,mysql_global_status_innodb_data_reads,mysql_global_status_innodb_data_writes,mysql_global_status_innodb_dblwr_pages_written,mysql_global_status_innodb_dblwr_writes,mysql_global_status_innodb_log_write_requests,mysql_global_status_innodb_log_writes,mysql_global_status_innodb_os_log_fsyncs,mysql_global_status_innodb_page_size,mysql_global_status_innodb_pages_created,mysql_global_status_innodb_pages_read,mysql_global_status_innodb_pages_written,mysql_global_status_innodb_redo_log_logical_size,mysql_global_status_innodb_system_rows_read,mysql_global_status_innodb_system_rows_updated,mysql_global_status_opened_tables,mysql_global_status_queries,mysql_global_status_questions,mysql_global_status_select_scan,mysql_global_status_ssl_session_cache_size,mysql_global_status_ssl_session_cache_timeout,mysql_global_status_table_locks_immediate,mysql_global_status_table_open_cache_hits,mysql_global_status_table_open_cache_misses,mysql_global_status_table_open_cache_overflows,mysql_global_status_uptime_since_flush_status,mysql_global_variables_binlog_row_event_max_size,mysql_global_variables_binlog_stmt_cache_size,mysql_global_variables_binlog_transaction_dependency_history_size,mysql_global_variables_caching_sha2_password_digest_rounds,mysql_global_variables_connection_memory_chunk_size,mysql_global_variables_cte_max_recursion_depth,mysql_global_variables_delayed_insert_limit,mysql_global_variables_delayed_insert_timeout,mysql_global_variables_delayed_queue_size,mysql_global_variables_eq_range_index_dive_limit,mysql_global_variables_group_concat_max_len,mysql_global_variables_host_cache_size,mysql_global_variables_information_schema_stats_expiry,mysql_global_variables_innodb_adaptive_max_sleep_delay,mysql_global_variables_innodb_concurrency_tickets,mysql_global_variables_innodb_fill_factor,mysql_global_variables_innodb_ft_num_word_optimize,mysql_global_variables_innodb_idle_flush_pct,mysql_global_variables_innodb_io_capacity,mysql_global_variables_innodb_io_capacity_max,mysql_global_variables_innodb_lock_wait_timeout,mysql_global_variables_innodb_log_wait_for_flush_spin_hwm,mysql_global_variables_innodb_log_write_ahead_size,mysql_global_variables_innodb_lru_scan_depth,mysql_global_variables_innodb_old_blocks_time,mysql_global_variables_innodb_open_files,mysql_global_variables_innodb_page_size,mysql_global_variables_innodb_purge_batch_size,mysql_global_variables_innodb_purge_rseg_truncate_frequency,mysql_global_variables_innodb_rollback_segments,mysql_global_variables_innodb_thread_sleep_delay,mysql_global_variables_key_cache_age_threshold,mysql_global_variables_key_cache_block_size,mysql_global_variables_key_cache_division_limit,mysql_global_variables_max_connect_errors,mysql_global_variables_max_connections,mysql_global_variables_max_digest_length,mysql_global_variables_max_error_count,mysql_global_variables_max_length_for_sort_data,mysql_global_variables_max_points_in_geometry,mysql_global_variables_max_prepared_stmt_count,mysql_global_variables_max_sort_length,mysql_global_variables_mysqlx_max_connections,mysql_global_variables_net_buffer_length,mysql_global_variables_performance_schema_max_cond_classes,mysql_global_variables_performance_schema_max_digest_length,mysql_global_variables_performance_schema_max_file_handles,mysql_global_variables_performance_schema_max_memory_classes,mysql_global_variables_performance_schema_max_mutex_classes,mysql_global_variables_performance_schema_max_sql_text_length,mysql_global_variables_performance_schema_max_stage_classes,mysql_global_variables_performance_schema_max_statement_classes,mysql_global_variables_performance_schema_max_thread_classes,mysql_global_variables_performance_schema_session_connect_attrs_size,mysql_global_variables_preload_buffer_size,mysql_global_variables_query_alloc_block_size,mysql_global_variables_query_prealloc_size,mysql_global_variables_range_alloc_block_size,mysql_global_variables_replica_checkpoint_group,mysql_global_variables_replica_checkpoint_period,mysql_global_variables_rpl_read_size,mysql_global_variables_schema_definition_cache,mysql_global_variables_secondary_engine_cost_threshold,mysql_global_variables_select_into_buffer_size,mysql_global_variables_slave_checkpoint_group,mysql_global_variables_slave_checkpoint_period,mysql_global_variables_ssl_session_cache_timeout,mysql_global_variables_stored_program_cache,mysql_global_variables_stored_program_definition_cache,mysql_global_variables_table_definition_cache,mysql_global_variables_table_open_cache,mysql_global_variables_tablespace_definition_cache,mysql_global_variables_transaction_alloc_block_size,mysql_global_variables_transaction_prealloc_size
47,163.0,459519.0,3281.0,457471.0,331,20,124,642,8418,60039,545,84,128,12,241,94,14,124,102,120,202,SERIALIZABLE,704,48,52,122,48,10,74,2,30,1,0.0,14.67,29.0,1888.0,15198.0,852.0,1932.0,71.0,875.0,249.0,54.0,4.0,839.0,25.0,18.0,16384.0,147.0,851.0,195.0,512.0,4800.0,331.0,149.33,100.33,91.67,43.33,128.0,300.0,14.33,3031.0,149.33,3.33,89.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,252.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,74.0,400.0,8192.0,1024.0,1000.0,704.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8418.0,124.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,672.0,545.0,256.0,8192.0,4096.0
48,165.0,3801087.0,1830.0,2148351.0,396,278,767,839,8521,21413,459,39,95,132,220,186,73,104,134,190,167,SERIALIZABLE,471,41,58,111,73,8,69,1,23,1,0.0,15.33,31.67,1888.0,15200.0,853.0,1933.0,77.0,876.0,277.0,76.0,4.0,840.0,31.0,20.0,16384.0,147.0,852.0,217.0,512.0,4800.0,331.0,310.0,110.67,101.33,47.67,128.0,300.0,16.0,2872.0,310.0,170.67,101.67,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,641.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,69.0,400.0,8192.0,1024.0,1000.0,471.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8521.0,767.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,629.0,459.0,256.0,8192.0,4096.0
49,167.0,122751.0,2673.0,166911.0,564,489,6060,916,9615,45031,625,31,120,1,174,253,51,75,155,165,230,SERIALIZABLE,400,37,39,53,15,10,47,2,26,1,0.0,15.0,30.33,1888.0,15183.0,841.0,1932.0,72.0,864.0,285.0,68.0,3.0,839.0,48.0,19.0,16384.0,147.0,840.0,209.0,512.0,4800.0,331.0,150.33,105.67,96.67,45.67,128.0,300.0,15.33,3031.0,150.33,0.0,91.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,906.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,47.0,400.0,8192.0,1024.0,1000.0,400.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9615.0,6060.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,712.0,625.0,256.0,8192.0,4096.0
50,185.0,352767.0,2449.0,115135.0,699,620,6682,902,9904,54908,319,29,118,2,120,245,26,75,159,174,238,SERIALIZABLE,157,31,39,53,14,9,46,0,26,1,0.0,12.67,21.67,1888.0,15194.0,849.0,1931.0,69.0,872.0,265.0,73.0,3.0,838.0,23.0,17.0,16384.0,147.0,848.0,214.0,512.0,4800.0,331.0,1039.67,73.33,66.67,32.33,128.0,300.0,10.67,2137.0,1039.67,928.0,64.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,937.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,46.0,400.0,8192.0,1024.0,1000.0,157.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9904.0,6682.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,559.0,319.0,256.0,8192.0,4096.0
51,182.0,512767.0,4147.0,178943.0,674,511,1321,1023,9404,44556,240,20,123,22,171,227,59,25,170,159,225,SERIALIZABLE,320,23,39,35,6,7,59,2,29,1,0.0,14.67,29.67,1888.0,15196.0,852.0,1932.0,78.0,875.0,255.0,54.0,4.0,839.0,27.0,21.0,16384.0,147.0,851.0,195.0,512.0,4800.0,331.0,1435.67,101.0,92.33,44.33,128.0,300.0,14.67,1745.0,1435.67,1341.33,93.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,669.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,59.0,400.0,8192.0,1024.0,1000.0,320.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9404.0,1321.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,520.0,240.0,256.0,8192.0,4096.0
52,175.0,509695.0,3337.0,722431.0,582,402,5662,725,7925,37934,706,32,110,40,142,75,46,90,138,138,189,SERIALIZABLE,406,34,46,45,28,10,38,2,20,1,0.0,13.0,22.67,1888.0,15196.0,856.0,1932.0,72.0,879.0,269.0,73.0,4.0,839.0,26.0,18.0,16384.0,147.0,855.0,214.0,512.0,4800.0,331.0,146.33,78.0,71.0,34.0,128.0,300.0,11.33,3031.0,146.33,0.0,77.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,886.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,38.0,400.0,8192.0,1024.0,1000.0,406.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7925.0,5662.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,753.0,706.0,256.0,8192.0,4096.0
53,173.0,429823.0,2403.0,331775.0,557,333,4990,586,8713,27531,627,43,104,51,186,61,64,112,123,103,241,SERIALIZABLE,615,37,31,29,21,10,47,2,27,1,0.0,13.0,23.0,1888.0,15191.0,850.0,1931.0,74.0,873.0,272.0,73.0,4.0,838.0,29.0,19.0,16384.0,147.0,849.0,214.0,512.0,4800.0,331.0,146.67,78.0,71.0,34.67,128.0,300.0,11.67,3031.0,146.67,0.0,102.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,852.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,47.0,400.0,8192.0,1024.0,1000.0,615.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8713.0,4990.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,713.0,627.0,256.0,8192.0,4096.0
54,170.0,1141759.0,234367.0,1049599.0,471,566,6312,641,8911,52362,574,58,118,1,205,252,111,53,180,183,210,READ-UNCOMMITTED,545,45,50,64,16,9,53,2,21,1,0.0,14.67,30.0,1888.0,15200.0,856.0,1932.0,71.0,879.0,267.0,69.0,3.0,839.0,29.0,18.0,16384.0,147.0,855.0,210.0,512.0,4800.0,331.0,150.0,102.67,94.0,45.0,128.0,300.0,15.0,3031.0,150.0,2.67,86.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,918.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,53.0,400.0,8192.0,1024.0,1000.0,545.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8911.0,6312.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,687.0,574.0,256.0,8192.0,4096.0
55,166.0,250367.0,2715.0,156415.0,244,480,7353,495,9483,47202,490,33,100,24,229,208,36,137,110,197,145,READ-COMMITTED,484,36,28,55,46,10,61,2,24,1,0.0,9.33,8.0,1888.0,15189.0,853.0,1931.0,73.0,876.0,266.0,69.0,4.0,838.0,27.0,18.0,16384.0,147.0,852.0,210.0,512.0,4798.0,331.0,139.0,28.0,24.67,12.0,128.0,300.0,4.0,3025.33,139.0,7.0,22.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,970.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,61.0,400.0,8192.0,1024.0,1000.0,484.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9483.0,7353.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,645.0,490.0,256.0,8192.0,4096.0
56,185.0,641023.0,3751.0,608255.0,433,71,6089,779,875,40226,765,50,124,12,55,129,10,73,151,203,120,SERIALIZABLE,363,29,36,117,127,9,105,2,17,1,0.0,11.0,14.67,1888.0,15188.0,842.0,1932.0,75.0,865.0,265.0,69.0,5.0,839.0,25.0,18.0,16384.0,147.0,841.0,210.0,512.0,4800.0,331.0,142.33,50.33,45.33,22.0,128.0,300.0,7.33,3031.0,142.33,0.0,67.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,907.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,105.0,400.0,8192.0,1024.0,1000.0,363.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,875.0,6089.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,782.0,765.0,256.0,8192.0,4096.0
57,171.0,387839.0,2347.0,530431.0,350,196,6961,960,2461,30706,423,46,117,168,222,45,52,36,155,65,160,REPEATABLE-READ,670,40,20,128,24,10,56,2,23,1,0.0,14.0,26.67,1888.0,15365.67,900.0,1940.0,75.0,923.0,278.0,77.0,4.33,842.0,30.33,20.0,16384.0,147.0,900.0,218.0,512.0,4800.0,331.0,467.67,92.33,84.33,40.33,128.0,300.0,13.67,2712.0,467.67,334.0,121.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,951.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,56.0,400.0,8192.0,1024.0,1000.0,670.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,2461.0,6961.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,611.0,423.0,256.0,8192.0,4096.0
58,169.0,153087.0,1639.0,123263.0,811,276,4158,662,6663,24944,859,96,111,86,178,86,180,98,95,247,180,READ-COMMITTED,589,42,27,99,116,9,69,2,3,1,0.0,13.0,23.0,1888.0,15194.0,851.0,1933.0,74.0,874.0,254.0,54.0,4.0,840.0,29.0,21.0,16384.0,147.0,850.0,195.0,512.0,4800.0,331.0,146.67,78.33,71.33,34.67,128.0,300.0,11.67,3031.0,146.67,0.0,77.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,810.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,69.0,400.0,8192.0,1024.0,1000.0,589.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6663.0,4158.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,829.0,859.0,256.0,8192.0,4096.0
59,173.0,212351.0,2387.0,140799.0,546,658,2190,829,4296,36007,663,55,87,30,242,95,93,119,79,115,195,READ-COMMITTED,531,63,44,107,37,6,110,2,19,1,0.0,14.0,26.67,1888.0,15332.67,854.0,1940.0,71.0,877.0,272.33,77.0,2.33,842.0,26.67,20.0,16384.0,147.0,853.0,218.0,512.0,4800.0,331.0,148.33,91.0,83.0,40.0,128.0,300.0,13.33,3031.0,148.33,0.0,123.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,712.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,110.0,400.0,8192.0,1024.0,1000.0,531.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,4296.0,2190.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,731.0,663.0,256.0,8192.0,4096.0
60,174.0,902655.0,4583.0,1833983.0,320,750,5259,735,9971,45561,363,128,105,107,130,17,25,180,201,228,9,SERIALIZABLE,767,27,32,23,31,8,65,1,25,1,0.0,10.33,12.33,1768.0,15197.0,855.0,1933.0,75.0,878.0,248.0,54.0,4.0,840.0,24.0,19.0,16384.0,147.0,854.0,195.0,512.0,4800.0,331.0,782.67,40.33,36.0,19.0,128.0,300.0,6.67,2390.0,782.67,665.0,30.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,865.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,65.0,400.0,8192.0,1024.0,1000.0,767.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9971.0,5259.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,581.0,363.0,256.0,8192.0,4096.0
61,174.0,487423.0,1887.0,442111.0,924,818,8335,429,7415,15047,610,82,93,57,193,28,68,1,233,83,152,READ-COMMITTED,272,38,39,60,10,10,77,2,29,1,0.0,12.67,22.0,1888.0,15188.0,845.0,1933.0,77.0,868.0,253.0,54.0,4.0,840.0,28.0,21.0,16384.0,147.0,844.0,195.0,512.0,4800.0,331.0,145.67,74.67,68.0,32.67,128.0,300.0,10.67,3031.0,145.67,0.0,68.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,1019.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,77.0,400.0,8192.0,1024.0,1000.0,272.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7415.0,8335.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,705.0,610.0,256.0,8192.0,4096.0
62,160.0,98047.0,2223.0,287231.0,516,246,1678,697,9235,61931,127,118,122,39,179,207,75,164,125,145,167,SERIALIZABLE,180,32,34,117,5,8,39,2,28,1,0.0,14.33,28.33,1888.0,15203.0,856.0,1932.0,75.0,879.0,269.0,56.0,4.0,839.0,43.0,19.0,16384.0,147.0,855.0,197.0,512.0,4800.0,331.0,2035.33,96.33,88.0,42.67,128.0,300.0,14.33,1145.0,2035.33,1981.67,78.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,686.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,39.0,400.0,8192.0,1024.0,1000.0,180.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9235.0,1678.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,463.0,127.0,256.0,8192.0,4096.0
63,173.0,185727.0,2725.0,550399.0,495,229,2796,680,8269,60908,148,120,128,39,155,234,84,147,138,164,166,SERIALIZABLE,178,33,1,118,2,8,38,2,28,1,0.0,13.67,25.67,2024.0,15201.0,858.0,1932.0,72.0,881.0,276.0,73.0,4.0,839.0,33.0,18.0,16384.0,147.0,857.0,214.0,512.0,4800.0,331.0,1875.67,88.0,80.33,38.33,128.0,300.0,12.67,1303.0,1875.67,1813.0,70.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,742.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,38.0,400.0,8192.0,1024.0,1000.0,178.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8269.0,2796.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,474.0,148.0,256.0,8192.0,4096.0
64,168.0,406783.0,3177.0,143359.0,602,155,735,560,8896,63656,531,107,120,15,165,203,69,160,122,148,138,SERIALIZABLE,114,57,35,123,13,9,48,2,27,1,0.0,13.67,26.0,1888.0,15198.0,852.0,1932.0,73.0,875.0,249.0,56.0,3.0,839.0,24.0,19.0,16384.0,147.0,851.0,197.0,512.0,4800.0,331.0,148.0,88.67,81.0,39.0,128.0,300.0,13.0,3031.0,148.0,4.0,84.67,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,639.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,48.0,400.0,8192.0,1024.0,1000.0,114.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8896.0,735.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,665.0,531.0,256.0,8192.0,4096.0
65,169.0,179967.0,2183.0,160639.0,451,297,1454,631,9568,59044,60,113,111,27,206,237,52,178,63,126,171,SERIALIZABLE,240,30,18,94,5,7,100,2,29,1,0.0,10.67,13.67,1888.0,15210.0,864.0,1932.0,75.0,887.0,266.0,68.0,4.0,839.0,28.0,20.0,16384.0,147.0,863.0,209.0,512.0,4800.0,331.0,2337.33,45.33,40.67,21.0,128.0,300.0,7.33,836.0,2337.33,2310.0,73.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,675.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,100.0,400.0,8192.0,1024.0,1000.0,240.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9568.0,1454.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,430.0,60.0,256.0,8192.0,4096.0
66,167.0,141055.0,1978.0,431103.0,411,369,1948,708,5768,51808,121,23,71,47,144,221,42,199,165,96,149,REPEATABLE-READ,444,32,23,109,19,9,30,2,26,1,0.0,15.0,30.67,1888.0,15337.67,853.0,1940.0,76.0,876.0,272.0,72.0,4.33,842.0,29.33,20.0,16384.0,147.0,852.0,213.0,512.0,4800.0,331.0,2036.33,104.67,95.67,46.0,128.0,300.0,15.33,1145.0,2036.33,1981.67,120.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,700.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,30.0,400.0,8192.0,1024.0,1000.0,444.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5768.0,1948.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,460.0,121.0,256.0,8192.0,4096.0
