task_id,read,update,scan,insert,redis_redis_tcp_keepalive,redis_repl_diskless_sync_delay,redis_maxmemory,redis_maxmemory_policy,redis_maxmemory_samples,redis_maxclients,redis_tcp_backlog,redis_list_max_ziplist_size,redis_hash_max_ziplist_entries,redis_hash_max_ziplist_value,redis_list_compress_depth,redis_set_max_intset_entries,redis_zset_max_ziplist_entries,redis_zset_max_ziplist_value,redis_hll_sparse_max_bytes,redis_hz,redis_active_defrag_ignore_bytes,redis_lua_time_limit,redis_resource,redis_replicas,redis_active_defrag_running,redis_allocator_frag_bytes,redis_allocator_frag_ratio,redis_allocator_rss_ratio,redis_aof_base_size_bytes,redis_aof_buffer_length,redis_aof_current_rewrite_duration_sec,redis_aof_delayed_fsync,redis_aof_enabled,redis_aof_last_bgrewrite_status,redis_aof_last_cow_size_bytes,redis_aof_last_rewrite_duration_sec,redis_aof_last_write_status,redis_aof_pending_bio_fsync,redis_aof_pending_rewrite,redis_aof_rewrite_in_progress,redis_aof_rewrite_scheduled,redis_blocked_clients,redis_client_recent_max_input_buffer_bytes,redis_client_recent_max_output_buffer_bytes,redis_clients_in_timeout_table,redis_cluster_connections,redis_cluster_enabled,redis_config_io_threads,redis_config_maxclients,redis_connected_clients,redis_connected_slaves,redis_connections_received_total,redis_cpu_sys_children_seconds_total,redis_cpu_sys_main_thread_seconds_total,redis_cpu_sys_seconds_total,redis_cpu_user_children_seconds_total,redis_cpu_user_main_thread_seconds_total,redis_cpu_user_seconds_total,redis_defrag_hits,redis_defrag_key_hits,redis_defrag_key_misses,redis_defrag_misses,redis_dump_payload_sanitizations,redis_evicted_keys_total,redis_expired_keys_total,redis_expired_stale_percentage,redis_expired_time_cap_reached_total,redis_exporter_last_scrape_connect_time_seconds,redis_exporter_last_scrape_duration_seconds,redis_exporter_last_scrape_error,redis_exporter_scrape_duration_seconds_sum,redis_exporter_scrape_duration_seconds_count,redis_exporter_scrapes_total,redis_io_threaded_reads_processed,redis_io_threaded_writes_processed,redis_io_threads_active,redis_keyspace_hits_total,redis_keyspace_misses_total,redis_last_key_groups_scrape_duration_milliseconds,redis_last_slow_execution_duration_seconds,redis_latest_fork_seconds,redis_lazyfree_pending_objects,redis_loading_dump_file,redis_master_repl_offset,redis_mem_clients_normal,redis_mem_clients_slaves,redis_mem_fragmentation_ratio,redis_mem_not_counted_for_eviction_bytes,redis_memory_used_lua_bytes,redis_memory_used_overhead_bytes,redis_memory_used_scripts_bytes,redis_memory_used_startup_bytes,redis_migrate_cached_sockets_total,redis_module_fork_in_progress,redis_module_fork_last_cow_size,redis_number_of_cached_scripts,redis_process_id,redis_pubsub_channels,redis_pubsub_patterns,redis_rdb_bgsave_in_progress,redis_rdb_changes_since_last_save,redis_rdb_current_bgsave_duration_sec,redis_rdb_last_bgsave_duration_sec,redis_rdb_last_bgsave_status,redis_rejected_connections_total,redis_repl_backlog_first_byte_offset,redis_repl_backlog_history_bytes,redis_repl_backlog_is_active,redis_replica_partial_resync_accepted,redis_replica_partial_resync_denied,redis_replica_resyncs_full,redis_second_repl_offset,redis_slave_expires_tracked_keys,redis_slowlog_last_id,redis_slowlog_length,redis_target_scrape_request_errors_total,redis_total_error_replies,redis_total_reads_processed,redis_total_writes_processed,redis_tracking_clients,redis_tracking_total_items,redis_tracking_total_keys,redis_tracking_total_prefixes,redis_unexpected_error_replies,redis_up,redis_uptime_in_seconds
22,92.0,74.0,77631.0,158.0,389,1,8613,allkeys-lru,6,96079,4340,4,839,770,2,715,882,303,1976,60,163,9858,13,1,0.0,402024.0,1.0,1.04,1.3,0.0,-1.0,0.0,1.0,1.0,1.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96079.0,1.0,0.0,5.67,0.17,3.33,3.38,1.33,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,15284.67,15284.67,0.0,0.0,0.0,57099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,361029.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,276594.33,276588.67,0.0,0.0,0.0,0.0,0.0,1.0,104.0
23,99.0,77.0,80191.0,166.0,373,2,7116,allkeys-lru,7,89005,4346,5,966,803,1,746,887,215,1745,81,100,8629,12,1,0.0,406205.33,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,9.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,89005.0,1.0,0.0,7.0,0.22,3.43,3.47,1.35,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.24,15297.0,15297.0,0.0,0.0,0.0,51600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,0.0,1.04,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,305377.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271127.0,271120.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0
24,96.0,72.0,77247.0,166.0,305,1,5353,volatile-random,10,75497,2898,4,884,700,2,886,830,354,3308,57,156,8734,10,1,0.0,424253.33,1.0,1.05,1.23,0.0,-1.0,0.0,1.0,1.0,8.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75497.0,1.0,0.0,11.67,0.27,3.36,3.4,1.55,2.41,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.3,15307.67,15307.67,0.0,0.0,0.0,51771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.96,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,234151.33,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271377.33,271365.67,0.0,0.0,0.0,0.0,0.0,1.0,118.0
25,92.0,76.0,80063.0,163.0,496,3,4056,allkeys-random,7,83777,6236,5,1017,596,2,824,927,214,2209,47,193,7212,7,1,0.0,387490.67,1.0,1.05,1.24,0.0,-1.0,0.0,1.0,1.0,7.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83777.0,1.0,0.0,6.0,0.27,3.31,3.34,1.41,2.31,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.34,15318.0,15318.0,0.0,0.0,0.0,57038.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.04,2560.0,31744.0,1.07,184.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,259342.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,276498.0,276492.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0
26,99.0,71.0,77055.0,165.0,450,5,8882,noeviction,17,97635,4262,4,804,908,3,978,691,624,1230,74,83,9999,16,1,0.0,381168.0,1.0,1.05,1.29,0.0,-1.0,0.0,1.0,1.0,8.46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,7418.67,0.0,0.0,0.0,1.0,97635.0,1.0,0.0,10.0,0.15,3.23,3.3,1.5,2.18,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.4,15327.0,15327.0,0.0,0.0,0.0,48144.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153598.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,267663.0,267653.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0
27,94.0,72.0,80063.0,162.0,408,3,5302,allkeys-lru,10,71077,1410,2,917,1024,1,745,823,504,1991,95,132,8917,16,1,0.0,443338.67,1.0,1.05,1.28,0.0,-1.0,0.0,1.0,1.0,7.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,71077.0,1.0,0.0,13.0,0.24,3.25,3.29,1.38,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.47,15342.0,15342.0,0.0,0.0,0.0,51985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.95,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271545.0,271532.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0
28,103.0,76.0,73791.0,164.0,363,2,7123,allkeys-random,15,90213,2887,3,985,953,2,653,617,401,4375,20,271,5935,20,1,0.0,393000.0,1.0,1.03,1.3,0.0,-1.0,0.0,1.0,1.0,9.47,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90213.0,1.0,0.0,8.0,0.17,3.17,3.22,1.1,2.24,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.52,15352.0,15352.0,0.0,0.0,0.0,47125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,8.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266687.0,266679.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0
29,116.0,85.0,85567.0,186.0,327,8,3705,allkeys-lru,13,35595,8878,1,717,815,3,859,724,183,3048,40,193,7361,12,1,0.0,414888.0,1.0,1.04,1.3,0.0,-1.0,0.0,1.0,1.0,7.35,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35595.0,1.0,0.0,11.67,0.16,3.15,3.22,1.19,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.58,15365.67,15365.67,0.0,0.0,0.0,46085.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,7.86,184.0,2.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,265664.33,265652.67,0.0,0.0,0.0,0.0,0.0,1.0,117.0
30,93.0,74.0,76927.0,159.0,398,1,4560,noeviction,11,95057,3661,4,781,732,2,651,938,357,6146,57,53,9023,15,1,0.0,401288.0,1.0,1.05,1.29,0.0,-1.0,0.0,1.0,1.0,7.39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95057.0,1.0,0.0,7.0,0.11,3.17,3.26,0.94,2.34,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.62,15377.0,15377.0,0.0,0.0,0.0,51863.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271398.0,271391.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0
31,127.0,74.0,87039.0,168.0,280,5,2680,volatile-lru,12,79619,4698,5,889,988,1,979,554,71,1031,30,174,6170,5,1,0.0,403456.0,1.0,1.03,1.24,0.0,-1.0,0.0,1.0,1.0,7.26,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79619.0,1.0,0.0,8.0,0.41,3.38,3.42,1.74,2.41,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.67,15387.0,15387.0,0.0,0.0,0.0,54773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.01,184.0,4.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,410965.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,274294.0,274286.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
32,121.0,87.0,85119.0,181.0,268,10,3148,volatile-ttl,20,11263,1061,3,564,731,2,282,288,891,9644,50,352,2278,9,1,0.0,381234.67,1.0,1.04,1.27,0.0,-1.0,0.0,1.0,1.0,7.39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11263.0,1.0,0.0,9.0,0.19,3.16,3.2,1.07,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.71,15396.0,15396.0,0.0,0.0,0.0,51621.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,6.42,184.0,976776.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271180.0,271171.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0
33,96.0,73.0,79615.0,163.0,101,8,1336,volatile-ttl,18,6816,797,3,551,562,2,351,358,773,8934,53,353,4674,10,1,0.0,415128.0,1.0,1.05,1.24,0.0,-1.0,0.0,1.0,1.0,7.23,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6816.0,1.0,0.0,11.67,0.13,3.57,3.61,1.23,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.77,15408.67,15408.67,0.0,0.0,0.0,53800.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.06,8.0,31744.0,6.14,184.0,706600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,273359.33,273347.67,0.0,0.0,0.0,0.0,0.0,1.0,115.67
34,114.0,80.0,80703.0,165.0,226,9,4445,volatile-ttl,19,16696,1569,2,438,748,2,500,134,699,7803,63,260,2864,13,1,0.0,421981.33,1.0,1.04,1.29,0.0,-1.0,0.0,1.0,1.0,9.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,7397.33,0.0,0.0,0.0,1.0,16696.0,1.0,0.0,9.33,0.2,3.03,3.08,1.45,2.35,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.83,15418.33,15418.33,0.0,0.0,0.0,42100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,6.81,184.0,1.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,291502.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,261669.67,261660.33,0.0,0.0,0.0,0.0,0.0,1.0,87.0
35,122.0,88.0,100991.0,180.0,291,7,2903,allkeys-lfu,14,99425,2499,2,493,911,2,519,456,159,7268,72,219,1199,3,1,0.0,418520.0,1.0,1.05,1.22,0.0,-1.0,0.0,1.0,1.0,8.02,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,99425.0,1.0,0.0,9.33,0.23,3.44,3.53,1.71,2.14,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,170.88,15427.33,15427.33,0.0,0.0,0.0,40693.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.04,2560.0,31744.0,1.17,184.0,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,330928.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,260301.67,260292.33,0.0,0.0,0.0,0.0,0.0,1.0,101.0
36,97.0,65.0,77119.0,157.0,361,6,2323,allkeys-random,16,55239,3695,1,722,840,1,395,799,855,8644,41,348,4078,8,1,0.0,394488.0,1.0,1.05,1.26,0.0,-1.0,0.0,1.0,1.0,8.24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,7386.67,0.0,0.0,0.0,1.0,55239.0,1.0,0.0,8.33,0.15,3.17,3.22,1.16,2.26,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,173.24,15436.33,15436.33,0.0,0.0,0.0,51975.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.84,184.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271510.67,271502.33,0.0,0.0,0.0,0.0,0.0,1.0,118.0
37,208.0,263.0,303359.0,445.0,360,6,1320,allkeys-random,16,52491,3675,1,748,835,1,389,812,1004,2721,41,325,4428,1,1,0.0,358781.33,1.0,1.04,6.14,415.33,-1.0,0.0,1.0,1.0,4.34,6.0,1.0,0.0,0.0,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,1.0,52491.0,2.0,0.0,9.33,0.13,3.08,3.11,0.74,2.04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,173.44,15447.33,15447.33,0.0,0.0,0.0,28942.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33968.0,0.0,1.07,2560.0,31744.0,7.44,184.0,3.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,590979.0,-1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,192218.0,192209.33,0.0,0.0,0.0,0.0,0.0,1.0,104.0
38,101.0,68.0,80959.0,159.0,319,6,2514,allkeys-random,16,67491,5704,1,619,982,0,1017,884,839,8682,46,387,3400,8,1,0.0,408160.0,1.0,1.03,1.28,0.0,-1.0,0.0,1.0,1.0,9.46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67491.0,1.0,0.0,8.67,0.18,2.99,3.05,1.58,2.23,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,174.1,15461.67,15461.67,0.0,0.0,0.0,40371.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.96,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118366.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,259926.33,259917.67,0.0,0.0,0.0,0.0,0.0,1.0,101.0
39,97.0,73.0,75647.0,155.0,422,6,4206,allkeys-random,5,92385,4842,1,723,912,1,780,986,272,5042,11,213,5018,11,1,0.0,432784.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.53,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,92385.0,1.0,0.0,8.67,0.15,3.06,3.12,0.92,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,174.15,15469.67,15469.67,0.0,0.0,0.0,47955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.19,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,267543.33,267534.67,0.0,0.0,0.0,0.0,0.0,1.0,103.0
40,99.0,72.0,79167.0,160.0,354,4,9820,allkeys-random,13,65285,6916,1,800,864,1,577,713,559,1702,18,430,8436,14,1,0.0,412376.0,1.0,1.04,1.29,0.0,-1.0,0.0,1.0,1.0,8.52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65285.0,1.0,0.0,9.0,0.2,3.11,3.15,1.48,2.29,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,174.21,15483.0,15483.0,0.0,0.0,0.0,46265.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.17,184.0,3.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,287805.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,265843.0,265834.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0
41,101.0,74.0,83007.0,162.0,383,2,5425,allkeys-lru,14,51744,3285,2,626,502,0,615,776,604,3751,26,135,5750,7,1,0.0,415682.67,1.0,1.05,1.24,0.0,-1.0,0.0,1.0,1.0,7.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51744.0,1.0,0.0,9.67,0.26,3.35,3.39,1.39,2.13,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,174.25,15493.67,15493.67,0.0,0.0,0.0,65398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.71,184.0,3.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,341104.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,284903.33,284893.67,0.0,0.0,0.0,0.0,0.0,1.0,86.0
42,92.0,71.0,81983.0,162.0,318,7,2486,allkeys-random,16,56597,5649,1,632,988,0,985,891,873,9188,35,381,3416,9,1,0.0,375144.0,1.0,1.04,1.26,0.0,-1.0,0.0,1.0,1.0,7.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,56597.0,1.0,0.0,6.67,0.18,3.19,3.24,1.35,2.24,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,174.3,15504.67,15504.67,0.0,0.0,0.0,55284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,8.0,31744.0,8.84,184.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,322423.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,274772.33,274765.67,0.0,0.0,0.0,0.0,0.0,1.0,103.0
43,102.0,73.0,88767.0,159.0,311,6,3480,allkeys-random,16,68388,6809,1,689,986,0,1022,951,842,8657,48,401,4257,5,1,0.0,392549.33,1.0,1.03,1.22,0.0,-1.0,0.0,1.0,1.0,7.28,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,68388.0,1.0,0.0,9.33,0.21,3.18,3.25,1.45,2.14,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,174.36,15519.33,15519.33,0.0,0.0,0.0,50504.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.96,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,279300.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,270072.67,270063.33,0.0,0.0,0.0,0.0,0.0,1.0,88.0
44,107.0,77.0,79551.0,165.0,410,5,1536,allkeys-random,3,44729,4049,1,602,924,0,928,860,910,8320,44,460,2960,10,1,0.0,401832.0,1.0,1.04,1.26,0.0,-1.0,0.0,1.0,1.0,7.39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,44729.0,1.0,0.0,10.33,0.17,3.06,3.1,1.17,2.36,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,176.39,15531.33,15531.33,0.0,0.0,0.0,49883.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.38,184.0,2.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.73,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,269441.67,269431.33,0.0,0.0,0.0,0.0,0.0,1.0,117.0
45,125.0,84.0,95551.0,180.0,245,6,2379,volatile-lfu,18,39112,7853,1,490,975,0,858,802,805,7169,34,335,9371,7,1,0.0,416637.33,1.0,1.04,1.22,0.0,-1.0,0.0,1.0,1.0,7.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39112.0,1.0,0.0,7.33,0.13,3.06,3.1,0.96,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,176.97,15542.33,15542.33,0.0,0.0,0.0,41583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,7.92,184.0,2.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.06,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,261147.67,261140.33,0.0,0.0,0.0,0.0,0.0,1.0,101.0
46,98.0,71.0,81791.0,161.0,350,7,3398,allkeys-random,15,56409,6170,2,973,1021,1,1006,740,1007,9941,53,294,3716,11,1,0.0,383061.33,1.0,1.04,1.28,0.0,-1.0,0.0,1.0,1.0,7.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56409.0,1.0,0.0,11.33,0.14,3.21,3.28,0.84,2.31,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,177.03,15557.33,15557.33,0.0,0.0,0.0,48237.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.84,184.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.17,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,267843.67,267832.33,0.0,0.0,0.0,0.0,0.0,1.0,104.0
